Date,RegionName,State,Metro,SizeRank,Zri,MoM,QoQ,YoY,ZriRecordCnt
1/31/2020,Los Angeles County,CA,Los Angeles-Long Beach-Anaheim,0,2624,-0.0012,0.0062,0.0206,2319196
1/31/2020,Cook County,IL,Chicago-Naperville-Elgin,1,1600,-0.0197,-0.0092,0.0052,1697863
1/31/2020,Harris County,TX,Houston-The Woodlands-Sugar Land,2,1382,-0.0041,0.0093,0.0084,1374478
1/31/2020,Maricopa County,AZ,Phoenix-Mesa-Scottsdale,3,1470,-0.0008,0.0145,0.0801,1529858
1/31/2020,San Diego County,CA,San Diego-Carlsbad,4,2559,0.0053,0.0049,0.0421,912320
1/31/2020,Orange County,CA,Los Angeles-Long Beach-Anaheim,5,2694,-0.0014,0.009,0.0074,919321
1/31/2020,Kings County,NY,New York-Newark-Jersey City,6,2367,0.003,0.0106,0.0435,539474
1/31/2020,Miami-Dade County,FL,Miami-Fort Lauderdale-West Palm Beach,7,1952,-0.0079,-0.0103,0.001,1115836
1/31/2020,Dallas County,TX,Dallas-Fort Worth-Arlington,8,1476,-0.002,0.0059,0.0212,762462
1/31/2020,Queens County,NY,New York-Newark-Jersey City,9,2134,-0.0122,-0.0035,-0.0055,700180
1/31/2020,Riverside County,CA,Riverside-San Bernardino-Ontario,10,2081,0.0066,0.0091,0.0313,724269
1/31/2020,San Bernardino County,CA,Riverside-San Bernardino-Ontario,11,1766,-0.003,0.0032,0.0381,628709
1/31/2020,Clark County,NV,Las Vegas-Henderson-Paradise,12,1357,0.0001,0.0012,0.0569,835437
1/31/2020,King County,WA,Seattle-Tacoma-Bellevue,13,2159,0.006,-0.0022,0.0261,758787
1/31/2020,Wayne County,MI,Detroit-Warren-Dearborn,14,957,-0.0003,-0.0119,0.0036,703609
1/31/2020,Tarrant County,TX,Dallas-Fort Worth-Arlington,15,1375,0.0002,0.0014,0.0102,667331
1/31/2020,Santa Clara County,CA,San Jose-Sunnyvale-Santa Clara,16,3297,-0.0045,-0.0073,0.0019,508825
1/31/2020,Broward County,FL,Miami-Fort Lauderdale-West Palm Beach,17,1661,-0.016,-0.015,-0.003,927295
1/31/2020,Bexar County,TX,San Antonio-New Braunfels,18,1206,0.0053,0.0024,0.011,607981
1/31/2020,New York County,NY,New York-Newark-Jersey City,19,3668,-0.0128,-0.0282,-0.0069,526679
1/31/2020,Philadelphia County,PA,Philadelphia-Camden-Wilmington,20,1343,-0.0039,-0.0051,0.0341,555544
1/31/2020,Alameda County,CA,San Francisco-Oakland-Hayward,21,2962,-0.0026,-0.0082,0.0009,441647
1/31/2020,Middlesex County,MA,Boston-Cambridge-Newton,22,2410,-0.0035,-0.0262,0.0327,547659
1/31/2020,Sacramento County,CA,Sacramento--Roseville--Arden-Arcade,23,1754,0.003,0.0116,0.05,448932
1/31/2020,Bronx County,NY,New York-Newark-Jersey City,24,1915,0.0032,0.0102,0.0299,183542
1/31/2020,Nassau County,NY,New York-Newark-Jersey City,25,2730,-0.0024,-0.0101,0.0026,470139
1/31/2020,Palm Beach County,FL,Miami-Fort Lauderdale-West Palm Beach,26,1891,-0.0025,0.0042,0.0254,698247
1/31/2020,Cuyahoga County,OH,Cleveland-Elyria,27,1001,-0.0104,-0.0461,-0.0201,474992
1/31/2020,Hillsborough County,FL,Tampa-St. Petersburg-Clearwater,28,1429,0.0033,0.0126,0.0449,504203
1/31/2020,Allegheny County,PA,Pittsburgh,29,1210,0.0096,0.0398,0.0557,472423
1/31/2020,Oakland County,MI,Detroit-Warren-Dearborn,30,1544,-0.0047,-0.0162,0.0241,480936
1/31/2020,Franklin County,OH,Columbus,31,1183,0.0009,0.002,-0.0067,420389
1/31/2020,Hennepin County,MN,Minneapolis-St. Paul-Bloomington,32,1573,0.0103,0.0219,0.0391,373282
1/31/2020,Orange County,FL,Orlando-Kissimmee-Sanford,33,1472,0.0016,0.0122,0.0461,470938
1/31/2020,Fairfax County,VA,Washington-Arlington-Alexandria,34,2086,-0.0021,-0.0044,0.0298,391888
1/31/2020,Contra Costa County,CA,San Francisco-Oakland-Hayward,35,2731,-0.0027,-0.0162,0.0165,689802
1/31/2020,Salt Lake County,UT,Salt Lake City,36,1487,-0.0055,-0.017,0.0145,389567
1/31/2020,Travis County,TX,Austin-Round Rock,37,1670,0.0022,0.0137,0.0485,431281
1/31/2020,Saint Louis County,MO,St. Louis,38,1159,-0.0038,-0.006,0.0463,383124
1/31/2020,Pima County,AZ,Tucson,39,1286,0.0069,0.0197,0.0646,329962
1/31/2020,Montgomery County,MD,Washington-Arlington-Alexandria,40,1956,0.0019,0.006,0.0401,345301
1/31/2020,Honolulu County,HI,Urban Honolulu,41,2321,-0.0014,-0.0064,-0.0068,313977
1/31/2020,Westchester County,NY,New York-Newark-Jersey City,42,2283,-0.0154,-0.0083,-0.0086,152324
1/31/2020,Milwaukee County,WI,Milwaukee-Waukesha-West Allis,43,1041,0.0105,0.0269,0.0487,166208
1/31/2020,Fresno County,CA,Fresno,44,1339,0.003,0.0097,0.0585,243633
1/31/2020,Shelby County,TN,Memphis,45,1024,0.0016,-0.0071,0.0268,327429
1/31/2020,Fulton County,GA,Atlanta-Sandy Springs-Roswell,46,1623,-0.0064,-0.0022,0.0285,425956
1/31/2020,Mecklenburg County,NC,Charlotte-Concord-Gastonia,47,1423,-0.003,0.0168,0.0568,402356
1/31/2020,Erie County,NY,Buffalo-Cheektowaga-Niagara Falls,48,1018,0.0008,-0.0119,-0.0093,327868
1/31/2020,DuPage County,IL,Chicago-Naperville-Elgin,49,1643,-0.0008,-0.0022,0.0184,314662
1/31/2020,Fairfield County,CT,Bridgeport-Stamford-Norwalk,50,2031,-0.0056,-0.0044,0.0238,471162
1/31/2020,Pinellas County,FL,Tampa-St. Petersburg-Clearwater,51,1494,0.003,0.0172,0.0517,435918
1/31/2020,Bergen County,NJ,New York-Newark-Jersey City,52,2212,-0.0072,-0.0117,0.0031,275615
1/31/2020,Marion County,IN,Indianapolis-Carmel-Anderson,53,1000,-0.0077,-0.0052,0.0107,312061
1/31/2020,Wake County,NC,Raleigh,54,1316,0.0063,0.0027,0.0292,385939
1/31/2020,Hartford County,CT,Hartford-West Hartford-East Hartford,55,1307,-0.0058,0.0002,0.0029,478647
1/31/2020,Duval County,FL,Jacksonville,56,1251,0.0007,0.0083,0.0341,359455
1/31/2020,Prince Georges County,MD,Washington-Arlington-Alexandria,57,1707,0.0012,0.0066,0.0044,281704
1/31/2020,New Haven County,CT,New Haven-Milford,58,1348,0.002,0.0076,0.0118,377381
1/31/2020,Macomb County,MI,Detroit-Warren-Dearborn,59,1214,0.0097,-0.0011,0.0126,329621
1/31/2020,Kern County,CA,Bakersfield,60,1243,0.0137,0.0235,0.0675,239077
1/31/2020,Ventura County,CA,Oxnard-Thousand Oaks-Ventura,61,2621,0.0001,0.0045,0.0179,239804
1/31/2020,Middlesex County,NJ,New York-Newark-Jersey City,62,1865,-0.0007,-0.0068,-0.0041,229033
1/31/2020,Gwinnett County,GA,Atlanta-Sandy Springs-Roswell,63,1479,0.01,0.0225,0.0358,327949
1/31/2020,San Francisco County,CA,San Francisco-Oakland-Hayward,64,4224,-0.0012,-0.0095,-0.0069,182130
1/31/2020,Baltimore County,MD,Baltimore-Columbia-Towson,65,1570,-0.0018,-0.0032,-0.0029,265999
1/31/2020,Hamilton County,OH,Cincinnati,66,1206,0.002,0.0235,0.0637,270404
1/31/2020,El Paso County,TX,El Paso,67,982,0.0238,0.0306,0.0298,247008
1/31/2020,Montgomery County,PA,Philadelphia-Camden-Wilmington,68,1627,-0.0034,0.0092,0.0453,289704
1/31/2020,Worcester County,MA,Worcester,69,1418,0,-0.0036,0.0039,282258
1/31/2020,Pierce County,WA,Seattle-Tacoma-Bellevue,70,1684,0.0015,0.0096,0.055,289538
1/31/2020,Essex County,NJ,New York-Newark-Jersey City,71,1653,-0.0063,-0.0127,0.0121,187816
1/31/2020,Collin County,TX,Dallas-Fort Worth-Arlington,72,1538,-0.001,-0.0039,0.0019,356350
1/31/2020,Hidalgo County,TX,McAllen-Edinburg-Mission,73,837,0.0028,0.0065,-0.0051,203698
1/31/2020,Monroe County,NY,Rochester,74,1199,0.0124,-0.0245,-0.0171,251562
1/31/2020,Essex County,MA,Boston-Cambridge-Newton,75,1953,0.0033,0.0139,0.0628,244410
1/31/2020,Jefferson County,KY,Louisville/Jefferson County,76,1072,-0.0046,-0.0108,0.0172,265703
1/31/2020,Multnomah County,OR,Portland-Vancouver-Hillsboro,77,1728,-0.0038,-0.0003,0.0229,275900
1/31/2020,Suffolk County,MA,Boston-Cambridge-Newton,78,2786,0.0099,-0.0259,0.075,268620
1/31/2020,Oklahoma County,OK,Oklahoma City,79,925,-0.0001,0.005,0.019,280949
1/31/2020,San Mateo County,CA,San Francisco-Oakland-Hayward,80,3595,0.0009,-0.0055,0.0246,218275
1/31/2020,Snohomish County,WA,Seattle-Tacoma-Bellevue,81,1875,0.002,-0.0219,0.0064,270795
1/31/2020,Lake County,IL,Chicago-Naperville-Elgin,82,1591,0.0045,0.0067,0.0159,244365
1/31/2020,Dekalb County,GA,Atlanta-Sandy Springs-Roswell,83,1437,0.0021,0.0194,0.0808,274592
1/31/2020,Cobb County,GA,Atlanta-Sandy Springs-Roswell,84,1459,-0.0006,0.0086,0.0463,278805
1/31/2020,San Joaquin County,CA,Stockton-Lodi,85,1690,0.0101,0.0145,0.063,204367
1/31/2020,Will County,IL,Chicago-Naperville-Elgin,86,1571,0.0076,0.0144,0.0545,113608
1/31/2020,Jackson County,MO,Kansas City,87,1044,-0.0006,0.0038,0.0227,271522
1/31/2020,Norfolk County,MA,Boston-Cambridge-Newton,88,2450,-0.0139,-0.0105,0.0495,258193
1/31/2020,Denton County,TX,Dallas-Fort Worth-Arlington,89,1486,0.0102,0.0194,0.0175,285109
1/31/2020,Bernalillo County,NM,Albuquerque,90,1157,0.001,-0.0025,0.0264,218015
1/31/2020,Jefferson County,AL,Birmingham-Hoover,91,1019,-0.0044,0.006,0.0189,248919
1/31/2020,Hudson County,NJ,New York-Newark-Jersey City,92,2231,0.0008,-0.0029,0.0192,128890
1/31/2020,Monmouth County,NJ,New York-Newark-Jersey City,93,2145,0.0021,-0.0001,0.0117,241680
1/31/2020,Davidson County,TN,Nashville-Davidson--Murfreesboro--Franklin,94,1527,0.0058,0.0021,0.0294,261365
1/31/2020,Providence County,RI,Providence-Warwick,95,1327,-0.0085,-0.0238,0.0309,198599
1/31/2020,Bucks County,PA,Philadelphia-Camden-Wilmington,96,1752,0.0107,0.0294,0.0606,218665
1/31/2020,El Paso County,CO,Colorado Springs,97,1476,0.0016,0.012,0.0443,262656
1/31/2020,Baltimore City,MD,Baltimore-Columbia-Towson,98,1265,0.0071,0.0018,-0.0175,215990
1/31/2020,Lee County,FL,Cape Coral-Fort Myers,99,1544,0.0076,0.0041,-0.0036,392932
1/31/2020,Tulsa County,OK,Tulsa,100,928,0.0064,0.0117,0.0288,230636
1/31/2020,Kent County,MI,Grand Rapids-Wyoming,101,1381,-0.0005,0.0156,0.0604,199324
1/31/2020,Polk County,FL,Lakeland-Winter Haven,102,1240,-0.0037,0.0106,0.0613,233791
1/31/2020,District of Columbia,DC,Washington-Arlington-Alexandria,103,2348,-0.0023,-0.0046,0.0114,221863
1/31/2020,Denver County,CO,Denver-Aurora-Lakewood,104,1856,0,-0.0028,0.0292,256958
1/31/2020,Fort Bend County,TX,Houston-The Woodlands-Sugar Land,105,1617,-0.0025,0.0008,0.0166,260201
1/31/2020,Ocean County,NJ,New York-Newark-Jersey City,106,1732,-0.001,-0.0157,0.0206,272406
1/31/2020,Arapahoe County,CO,Denver-Aurora-Lakewood,107,1718,0.0044,0.0065,0.0213,221806
1/31/2020,Delaware County,PA,Philadelphia-Camden-Wilmington,108,1373,-0.0024,0.0038,0.0434,191028
1/31/2020,Bristol County,MA,Providence-Warwick,109,1425,-0.0067,0.0271,-0.0023,178517
1/31/2020,Johnson County,KS,Kansas City,110,1334,0.0006,0.0089,0.0398,201902
1/31/2020,Brevard County,FL,Palm Bay-Melbourne-Titusville,111,1458,0.0006,0.0018,0.0216,269937
1/31/2020,Summit County,OH,Akron,112,981,-0.0001,0.0036,0.0619,209179
1/31/2020,New Castle County,DE,Philadelphia-Camden-Wilmington,113,1340,0.0145,0.0132,0.0246,187833
1/31/2020,Anne Arundel County,MD,Baltimore-Columbia-Towson,114,1879,0.0021,0.0033,0.0245,204939
1/31/2020,Union County,NJ,New York-Newark-Jersey City,115,1852,-0.0026,-0.0017,0.0136,145835
1/31/2020,Montgomery County,OH,Dayton,116,932,0.0038,0.0221,0.0722,200999
1/31/2020,Jefferson County,CO,Denver-Aurora-Lakewood,117,1692,0.0034,0.0107,0.0166,219379
1/31/2020,Washington County,OR,Portland-Vancouver-Hillsboro,118,1600,0.0009,0.0016,-0.0037,155635
1/31/2020,Lancaster County,PA,Lancaster,119,1198,0.0045,-0.0015,0.0235,187425
1/31/2020,Douglas County,NE,Omaha-Council Bluffs,120,1164,0.0097,0.0026,-0.0078,179728
1/31/2020,Utah County,UT,Provo-Orem,121,1297,-0.0027,-0.0089,0.0134,163380
1/31/2020,Kane County,IL,Chicago-Naperville-Elgin,122,1513,0.0021,0.0095,0.0272,163595
1/31/2020,Stanislaus County,CA,Modesto,123,1531,0.0047,0.0016,0.0478,150988
1/31/2020,Camden County,NJ,Philadelphia-Camden-Wilmington,124,1394,0.0034,-0.0063,-0.0053,169683
1/31/2020,Ramsey County,MN,Minneapolis-St. Paul-Bloomington,125,1392,0.0097,0.0118,0.0224,161647
1/31/2020,Passaic County,NJ,New York-Newark-Jersey City,126,1793,0.0086,0.0098,0.0151,109517
1/31/2020,Chester County,PA,Philadelphia-Camden-Wilmington,127,1684,-0.0161,-0.0237,0.0093,180656
1/31/2020,Sedgwick County,KS,Wichita,128,854,0.0007,-0.0034,0.0145,180557
1/31/2020,Lake County,IN,Chicago-Naperville-Elgin,129,1087,-0.006,-0.0169,-0.0195,184578
1/31/2020,Plymouth County,MA,Boston-Cambridge-Newton,130,1992,0.0088,0.0447,0.0927,192102
1/31/2020,Volusia County,FL,Deltona-Daytona Beach-Ormond Beach,131,1460,0.0014,0.006,0.0305,237254
1/31/2020,Morris County,NJ,New York-Newark-Jersey City,132,2246,-0.001,-0.0002,0.0222,176740
1/31/2020,Guilford County,NC,Greensboro-High Point,133,954,-0.0035,0.0238,0.0832,183067
1/31/2020,Dane County,WI,Madison,134,1381,-0.0003,0.0043,0.0032,109834
1/31/2020,Sonoma County,CA,Santa Rosa,135,2610,0.0001,-0.0097,-0.0263,156024
1/31/2020,Spokane County,WA,Spokane-Spokane Valley,136,1242,-0.0078,-0.0082,0.0409,168621
1/31/2020,Richmond County,NY,New York-Newark-Jersey City,137,2074,-0.0127,0.0161,0.0426,150419
1/31/2020,Onondaga County,NY,Syracuse,138,1113,-0.0005,-0.0333,-0.0336,162273
1/31/2020,Pasco County,FL,Tampa-St. Petersburg-Clearwater,139,1247,0.0089,0.0253,0.0398,211376
1/31/2020,Hampden County,MA,Springfield,140,1257,0.0019,0.0122,0.0195,147337
1/31/2020,Montgomery County,TX,Houston-The Woodlands-Sugar Land,141,1491,-0.0067,0.0015,0.0117,192970
1/31/2020,Greenville County,SC,Greenville-Anderson-Mauldin,142,1179,-0.0084,0.0141,0.0584,176922
1/31/2020,Burlington County,NJ,Philadelphia-Camden-Wilmington,143,1584,-0.0024,-0.0024,0.001,159735
1/31/2020,Tulare County,CA,Visalia-Porterville,144,1219,0.0096,0.0394,0.0648,106126
1/31/2020,Lucas County,OH,Toledo,145,892,-0.0023,0.0073,0.0333,157439
1/31/2020,Adams County,CO,Denver-Aurora-Lakewood,146,1753,0.0085,0.0193,0.028,152500
1/31/2020,East Baton Rouge Parish,LA,Baton Rouge,147,1196,0.0082,0.0199,0.004,76896
1/31/2020,Virginia Beach City,VA,Virginia Beach-Norfolk-Newport News,148,1561,0.0038,0.0091,0.0258,171222
1/31/2020,York County,PA,York-Hanover,149,1202,0.0175,0.0141,0.044,154770
1/31/2020,Jefferson Parish,LA,New Orleans-Metairie,150,1129,-0.0052,-0.0222,-0.0016,7524
1/31/2020,Knox County,TN,Knoxville,151,1167,-0.0156,0.0025,0.0295,169314
1/31/2020,Polk County,IA,Des Moines-West Des Moines,152,1126,-0.0009,-0.0009,0.0016,164055
1/31/2020,Clark County,WA,Portland-Vancouver-Hillsboro,153,1596,-0.004,-0.0218,0.008,159416
1/31/2020,Santa Barbara County,CA,Santa Maria-Santa Barbara,154,2962,0.0121,0.0129,0.0589,105580
1/31/2020,Seminole County,FL,Orlando-Kissimmee-Sanford,155,1375,-0.001,0.001,0.014,173985
1/31/2020,Williamson County,TX,Austin-Round Rock,156,1530,0.0036,0.0121,0.0465,206593
1/31/2020,Washoe County,NV,Reno,157,1675,0.0001,0.0045,0.0407,161533
1/31/2020,Monterey County,CA,Salinas,158,2614,-0.0009,0.0003,0.0564,107402
1/31/2020,Solano County,CA,Vallejo-Fairfield,159,2148,-0.0012,-0.006,0.0434,134677
1/31/2020,Mobile County,AL,Mobile,160,896,0.0004,0.0022,0.0151,145839
1/31/2020,Berks County,PA,Reading,161,1216,0.0067,0.0188,0.0302,137103
1/31/2020,Cameron County,TX,Brownsville-Harlingen,162,985,-0.0073,0.0119,0.0341,121043
1/31/2020,Prince William County,VA,Washington-Arlington-Alexandria,163,1876,0.0009,0.0036,0.0154,153483
1/31/2020,Hillsborough County,NH,Manchester-Nashua,164,1566,0.0006,0.0124,0.0408,148859
1/31/2020,Dakota County,MN,Minneapolis-St. Paul-Bloomington,165,1469,0.0026,0.0007,0.0245,152304
1/31/2020,Ada County,ID,Boise City,166,1444,-0.0045,-0.0009,0.0775,180511
1/31/2020,Waukesha County,WI,Milwaukee-Waukesha-West Allis,167,1620,0.0251,0.0363,0.0954,54971
1/31/2020,Richland County,SC,Columbia,168,1050,0.0222,0.0231,0.0204,140143
1/31/2020,Pulaski County,AR,Little Rock-North Little Rock-Conway,169,828,-0.0013,0.0055,0.0148,145473
1/31/2020,Sarasota County,FL,North Port-Sarasota-Bradenton,170,1850,0.0185,0.0317,-0.0109,238196
1/31/2020,Clackamas County,OR,Portland-Vancouver-Hillsboro,171,1711,0.0004,-0.0074,0.0158,137103
1/31/2020,Pinal County,AZ,Phoenix-Mesa-Scottsdale,172,1331,0.0009,0.0072,0.0885,151902
1/31/2020,Stark County,OH,Canton-Massillon,173,852,0.0054,0.0254,0.0652,143529
1/31/2020,Orange County,NY,New York-Newark-Jersey City,174,1620,-0.0083,-0.0093,-0.0004,131743
1/31/2020,Butler County,OH,Cincinnati,175,1069,-0.0014,0.0114,0.0102,124967
1/31/2020,Mercer County,NJ,Trenton,176,1652,-0.0031,-0.0048,-0.0009,117892
1/31/2020,Saint Charles County,MO,St. Louis,177,1306,0.0206,0.0547,0.0679,146621
1/31/2020,Allen County,IN,Fort Wayne,178,1011,-0.0045,0.0245,0.0508,128638
1/31/2020,Lane County,OR,Eugene,179,1414,0.0006,0.0015,0.0504,115003
1/31/2020,Forsyth County,NC,Winston-Salem,180,987,0.0034,0.0325,0.1006,133500
1/31/2020,Charleston County,SC,Charleston-North Charleston,181,1677,0.0018,-0.0021,-0.0028,166072
1/31/2020,Lehigh County,PA,Allentown-Bethlehem-Easton,182,1373,0.0079,0.0318,0.0514,125400
1/31/2020,Placer County,CA,Sacramento--Roseville--Arden-Arcade,183,2089,0.0037,-0.007,0.0361,145625
1/31/2020,Washtenaw County,MI,Ann Arbor,184,1549,-0.0044,-0.0157,-0.0447,110523
1/31/2020,Orleans Parish,LA,New Orleans-Metairie,185,1446,0.0084,-0.0078,0.0172,134455
1/31/2020,Nueces County,TX,Corpus Christi,186,1291,-0.0085,-0.0313,-0.0195,118559
1/31/2020,Hamilton County,TN,Chattanooga,187,1279,0.0287,0.0494,0.0677,134559
1/31/2020,Madison County,AL,Huntsville,188,1080,0.0033,0.0279,0.0853,135307
1/31/2020,Marion County,FL,Ocala,189,1124,-0.0065,-0.0047,0.0275,145020
1/31/2020,Anoka County,MN,Minneapolis-St. Paul-Bloomington,190,1505,0.0039,0.0118,0.0309,125612
1/31/2020,Somerset County,NJ,New York-Newark-Jersey City,191,2073,0.0043,0.0187,0.0132,116604
1/31/2020,Manatee County,FL,North Port-Sarasota-Bradenton,192,1769,0.0041,0.0325,0.0448,179626
1/31/2020,Luzerne County,PA,Scranton--Wilkes-Barre--Hazleton,193,925,-0.001,0.0154,0.0137,5810
1/31/2020,Cumberland County,NC,Fayetteville,194,878,0.0087,0.0242,0.0282,114163
1/31/2020,Saint Louis City,MO,St. Louis,195,899,0.0068,-0.0069,0.0338,118914
1/31/2020,Chesterfield County,VA,Richmond,196,1402,-0.0009,-0.0008,0.009,133727
1/31/2020,Marion County,OR,Salem,197,1430,-0.0014,-0.0034,0.0479,79413
1/31/2020,Brazoria County,TX,Houston-The Woodlands-Sugar Land,198,1323,-0.0014,-0.0154,-0.0348,114435
1/31/2020,Loudoun County,VA,Washington-Arlington-Alexandria,199,2103,-0.0014,-0.0131,-0.0012,142033
1/31/2020,Rockland County,NY,New York-Newark-Jersey City,200,2368,-0.0028,0.0013,0.04,66560
1/31/2020,Bell County,TX,Killeen-Temple,201,907,-0.0065,-0.0049,0.0428,105533
1/31/2020,McHenry County,IL,Chicago-Naperville-Elgin,202,1457,-0.0105,-0.0157,0.0169,61671
1/31/2020,Henrico County,VA,Richmond,203,1399,0.0067,0.0183,0.0462,133018
1/31/2020,Davis County,UT,Ogden-Clearfield,204,1510,-0.0281,-0.0233,-0.0085,60286
1/31/2020,Albany County,NY,Albany-Schenectady-Troy,205,1307,0.0078,0.001,0.0098,99173
1/31/2020,Lorain County,OH,Cleveland-Elyria,206,1028,0.0074,0.036,0.0908,117165
1/31/2020,Larimer County,CO,Fort Collins,207,1677,0.0048,0.0136,0.0374,134439
1/31/2020,Northampton County,PA,Allentown-Bethlehem-Easton,208,1333,0.0021,0.0108,0.0344,111055
1/31/2020,Escambia County,FL,Pensacola-Ferry Pass-Brent,209,1188,0.0026,0.0258,0.0842,122080
1/31/2020,Dutchess County,NY,New York-Newark-Jersey City,210,1786,-0.0025,0.0066,0.0516,112436
1/31/2020,Lake County,FL,Orlando-Kissimmee-Sanford,211,1401,0.0021,0.0258,0.065,126798
1/31/2020,Fayette County,KY,Lexington-Fayette,212,1061,0.002,-0.0058,0.0258,106163
1/31/2020,Winnebago County,IL,Rockford,213,935,0.0035,0.0017,0.0141,94665
1/31/2020,Rockingham County,NH,Boston-Cambridge-Newton,214,1900,-0.0029,-0.005,0.0281,125831
1/31/2020,Boulder County,CO,Boulder,215,1987,-0.0019,0.0156,0.021,125514
1/31/2020,Anchorage Borough,AK,Anchorage,216,1630,0.0101,0.0096,0.0214,99115
1/31/2020,Galveston County,TX,Houston-The Woodlands-Sugar Land,217,1377,-0.0035,-0.0125,-0.0141,118314
1/31/2020,Gloucester County,NJ,Philadelphia-Camden-Wilmington,218,1548,0.0144,0.0271,0.0245,101680
1/31/2020,Howard County,MD,Baltimore-Columbia-Towson,219,1885,0.0081,0.0144,0.0277,111790
1/31/2020,Douglas County,CO,Denver-Aurora-Lakewood,220,2031,-0.005,-0.0065,0.0123,125250
1/31/2020,Lancaster County,NE,Lincoln,221,1048,-0.0011,0.0025,0.0146,99092
1/31/2020,Spartanburg County,SC,Spartanburg,222,1043,0.0187,0.02,0.0567,103396
1/31/2020,Cumberland County,ME,Portland-South Portland,223,1764,-0.0109,0.002,0.0392,114175
1/31/2020,Ingham County,MI,Lansing-East Lansing,224,1018,0.0063,0.0371,0.064,88636
1/31/2020,Erie County,PA,Erie,225,898,0.0062,0.0326,0.0377,83769
1/31/2020,Lubbock County,TX,Lubbock,226,988,0.0042,-0.0046,-0.0051,95528
1/31/2020,Saint Lucie County,FL,Port St. Lucie,227,1562,0.0024,0.0061,0.0199,137032
1/31/2020,Leon County,FL,Tallahassee,228,1067,0.0103,0.0084,0.0163,91570
1/31/2020,Greene County,MO,Springfield,229,793,0.0071,0.0539,0.0952,100396
1/31/2020,Hamilton County,IN,Indianapolis-Carmel-Anderson,230,1410,-0.0059,-0.0173,0.0244,121170
1/31/2020,Atlantic County,NJ,Atlantic City-Hammonton,231,1349,0.0066,-0.0116,-0.0028,117664
1/31/2020,New London County,CT,Norwich-New London,232,1300,-0.0012,0.0098,0.0147,108692
1/31/2020,Saint Clair County,IL,St. Louis,233,830,0.0039,0.0188,-0.0012,93103
1/31/2020,San Luis Obispo County,CA,San Luis Obispo-Paso Robles-Arroyo Grande,234,2400,-0.0013,-0.0015,0.0027,85850
1/31/2020,Horry County,SC,Myrtle Beach-Conway-North Myrtle Beach,235,1238,-0.0153,-0.0287,0.0047,210565
1/31/2020,Madison County,IL,St. Louis,236,873,-0.0009,0.0146,0.0312,100215
1/31/2020,Osceola County,FL,Orlando-Kissimmee-Sanford,237,1497,0.002,0.0132,0.0546,138687
1/31/2020,Dauphin County,PA,Harrisburg-Carlisle,238,1115,0.0015,0.0022,0.0437,100405
1/31/2020,Durham County,NC,Durham-Chapel Hill,239,1320,0.0062,0.0093,0.0469,106957
1/31/2020,Saint Joseph County,IN,South Bend-Mishawaka,240,943,-0.005,-0.0126,-0.0295,99318
1/31/2020,Chatham County,GA,Savannah,241,1299,-0.0052,-0.0076,0.0389,100562
1/31/2020,Ottawa County,MI,Grand Rapids-Wyoming,242,1236,-0.0129,-0.0496,-0.0278,60892
1/31/2020,Rutherford County,TN,Nashville-Davidson--Murfreesboro--Franklin,243,1308,0.0025,0.0044,0.0196,142374
1/31/2020,Lexington County,SC,Columbia,244,1160,-0.0057,0.0034,0.0499,95271
1/31/2020,Santa Cruz County,CA,Santa Cruz-Watsonville,245,3116,0.0023,0.0103,0.0141,76705
1/31/2020,Clayton County,GA,Atlanta-Sandy Springs-Roswell,246,1045,-0.0106,0.001,0.0841,91848
1/31/2020,Merced County,CA,Merced,247,1336,-0.0015,-0.0127,0.0345,68867
1/31/2020,Cleveland County,OK,Oklahoma City,248,1000,0.0032,0.0119,0.0126,100893
1/31/2020,Weld County,CO,Greeley,249,1637,0.0021,-0.0052,0.0452,111001
1/31/2020,Marin County,CA,San Francisco-Oakland-Hayward,250,3685,0.0042,0.003,0.0131,87426
1/31/2020,Jefferson County,TX,Beaumont-Port Arthur,251,1059,-0.0032,-0.0035,0.0456,81732
1/31/2020,Thurston County,WA,Olympia-Tumwater,252,1606,-0.0058,0.0009,0.0257,93209
1/31/2020,Kitsap County,WA,Bremerton-Silverdale,253,1678,-0.0094,-0.0366,0.0358,93472
1/31/2020,Kalamazoo County,MI,Kalamazoo-Portage,254,1089,-0.0052,-0.0556,-0.1057,73092
1/31/2020,Webb County,TX,Laredo,255,1056,0.0048,-0.0024,-0.021,50816
1/31/2020,Alachua County,FL,Gainesville,256,1190,-0.0058,0.023,0.0787,82924
1/31/2020,Hinds County,MS,Jackson,257,918,0.0148,0.0311,0.0217,81070
1/31/2020,Harford County,MD,Baltimore-Columbia-Towson,258,1549,0.0012,-0.0027,0.0175,92644
1/31/2020,Yakima County,WA,Yakima,259,1167,-0.012,-0.0169,0.0064,68957
1/31/2020,Norfolk City,VA,Virginia Beach-Norfolk-Newport News,260,1235,0.0038,0.0114,0.0273,71442
1/31/2020,Mahoning County,OH,Youngstown-Warren-Boardman,261,724,-0.0016,-0.0054,-0.0132,91287
1/31/2020,Buncombe County,NC,Asheville,262,1513,0.0065,0.0304,0.0462,93546
1/31/2020,Washington County,MN,Minneapolis-St. Paul-Bloomington,263,1693,0.0062,0.0069,0.0393,95633
1/31/2020,Cumberland County,PA,Harrisburg-Carlisle,264,1243,-0.0018,0.0077,0.0218,85179
