Zipcode,State,CountyName,State Latitude,State Longitude,ZipLatitude,ZipLongitude
98446,WA,Pierce County,47.751076,-120.740135,47.13,-122.37
51360,IA,Dickinson County,42.032974,-93.581543,43.42,-95.11
48612,MI,Gladwin County,44.182205,-84.506836,43.88,-84.48
71449,LA,Sabine Parish,30.39183,-92.329102,31.56,-93.47
60190,IL,DuPage County,40,-89,41.87,-88.15
28166,NC,Iredell County,35.782169,-80.793457,35.7,-80.89
47001,IN,Dearborn County,40.273502,-86.126976,39.06,-84.9
98424,WA,Pierce County,47.751076,-120.740135,47.23,-122.36
75454,TX,Collin County,31,-100,33.28,-96.57
97426,OR,Lane County,44,-120.5,43.9,-123.02
85615,AZ,Cochise County,34.048927,-111.093735,31.44,-110.23
81050,CO,Otero County,39.113014,-105.358887,37.98,-103.54
93648,CA,Fresno County,36.778259,-119.417931,36.62,-119.51
11366,NY,Queens County,43,-75,40.73,-73.79
87801,NM,Socorro County,34.307144,-106.018066,34.05,-106.9
92241,CA,Riverside County,36.778259,-119.417931,33.83,-116.29
17313,PA,York County,41.203323,-77.194527,39.89,-76.64
24266,VA,Russell County,37.926868,-78.024902,36.89,-82.07
60305,IL,Cook County,40,-89,41.89,-87.81
24522,VA,Appomattox County,37.926868,-78.024902,37.35,-78.82
12202,NY,Albany County,43,-75,42.66,-73.79
92610,CA,Orange County,36.778259,-119.417931,33.7,-117.67
20794,MD,Howard County,39.045753,-76.641273,39.14,-76.77
85929,AZ,Navajo County,34.048927,-111.093735,34.1,-110.08
24219,VA,Wise County,37.926868,-78.024902,36.86,-82.77
78721,TX,Travis County,31,-100,30.26,-97.74
89060,NV,Nye County,39.876019,-117.224121,36.29,-116.09
98403,WA,Pierce County,47.751076,-120.740135,47.26,-122.45
35501,AL,Walker County,32.31823,-86.902298,33.85,-87.27
61727,IL,Dewitt County,40,-89,40.15,-88.96
19952,DE,Kent County,39,-75.5,38.92,-75.57
60143,IL,DuPage County,40,-89,41.97,-88.01
8629,NJ,Mercer County,39.833851,-74.871826,40.22,-74.76
10918,NY,Orange County,43,-75,41.35,-74.27
37367,TN,Bledsoe County,35.860119,-86.660156,35.6,-85.19
95726,CA,El Dorado County,36.778259,-119.417931,38.74,-120.57
2343,MA,Norfolk County,42.407211,-71.382439,42.14,-71
15717,PA,Indiana County,41.203323,-77.194527,40.43,-79.26
87059,NM,Bernalillo County,34.307144,-106.018066,35.08,-106.37
72179,AR,Cleburne County,34.799999,-92.199997,35.44,-91.9
72130,AR,Cleburne County,34.799999,-92.199997,35.69,-92.14
47842,IN,Vermillion County,40.273502,-86.126976,39.66,-87.4
98569,WA,Grays Harbor County,47.751076,-120.740135,46.97,-124.14
765,CO,Gunnison County,39.113014,-105.358887,18.42,-65.83
45875,OH,Putnam County,40.367474,-82.996216,41.02,-84.04
7438,NJ,Morris County,39.833851,-74.871826,41.04,-74.48
31027,GA,Laurens County,33.247875,-83.441162,32.53,-82.92
4769,ME,Aroostook County,45.367584,-68.972168,46.68,-67.98
78957,TX,Bastrop County,31,-100,30,-97.15
38058,TN,Tipton County,35.860119,-86.660156,35.44,-89.8
7922,NJ,Union County,39.833851,-74.871826,40.67,-74.42
28777,NC,Mitchell County,35.782169,-80.793457,35.91,-82.06
39083,MS,Copiah County,33,-90,31.86,-90.39
53581,WI,Richland County,44.5,-89.5,43.33,-90.38
21090,MD,Anne Arundel County,39.045753,-76.641273,39.2,-76.66
29645,SC,Laurens County,33.836082,-81.163727,34.6,-82.11
7057,NJ,Bergen County,39.833851,-74.871826,40.85,-74.1
23120,VA,Chesterfield County,37.926868,-78.024902,37.41,-77.77
14001,NY,Erie County,43,-75,43.01,-78.49
70669,LA,Calcasieu Parish,30.39183,-92.329102,30.25,-93.25
31636,GA,Lowndes County,33.247875,-83.441162,30.68,-83.18
35064,AL,Jefferson County,32.31823,-86.902298,33.47,-86.91
43338,OH,Morrow County,40.367474,-82.996216,40.55,-82.83
11753,NY,Nassau County,43,-75,40.78,-73.54
80924,CO,El Paso County,39.113014,-105.358887,38.94,-104.7
43203,OH,Franklin County,40.367474,-82.996216,39.98,-82.98
76567,TX,Milam County,31,-100,30.65,-97
46540,IN,Elkhart County,40.273502,-86.126976,41.67,-85.7
3109,NH,Hillsborough County,44,-71.5,42.99,-71.45
48128,MI,Wayne County,44.182205,-84.506836,42.31,-83.21
39111,MS,Simpson County,33,-90,31.87,-89.73
78264,TX,Bexar County,31,-100,29.45,-98.5
38570,TN,Overton County,35.860119,-86.660156,36.38,-85.32
97411,OR,Coos County,44,-120.5,43.05,-124.36
8106,NJ,Camden County,39.833851,-74.871826,39.88,-75.07
78557,TX,Hidalgo County,31,-100,26.1,-98.25
97503,OR,Jackson County,44,-120.5,42.56,-122.92
11577,NY,Nassau County,43,-75,40.77,-73.64
72061,AR,Cleburne County,34.799999,-92.199997,35.32,-92.33
53549,WI,Jefferson County,44.5,-89.5,43,-88.8
50314,IA,Polk County,42.032974,-93.581543,41.57,-93.61
31639,GA,Berrien County,33.247875,-83.441162,31.2,-83.24
45122,OH,Clermont County,40.367474,-82.996216,39.22,-84.09
78063,TX,Bandera County,31,-100,29.71,-98.93
74132,OK,Tulsa County,36.084621,-96.921387,36.12,-95.91
10707,NY,Westchester County,43,-75,40.95,-73.82
2093,MA,Norfolk County,42.407211,-71.382439,42.06,-71.33
32736,FL,Lake County,27.994402,-81.760254,28.85,-81.68
25271,WV,Jackson County,39,-80.5,38.82,-81.7
53037,WI,Washington County,44.5,-89.5,43.32,-88.16
71483,LA,Winn Parish,30.39183,-92.329102,31.92,-92.64
48065,MI,Macomb County,44.182205,-84.506836,42.8,-83
44114,OH,Cuyahoga County,40.367474,-82.996216,41.47,-81.67
29138,SC,Saluda County,33.836082,-81.163727,34,-81.77
84337,UT,Box Elder County,39.41922,-111.950684,41.69,-112.27
44657,OH,Stark County,40.367474,-82.996216,40.72,-81.1
31320,GA,Liberty County,33.247875,-83.441162,31.8,-81.42
23075,VA,Henrico County,37.926868,-78.024902,37.55,-77.32
30752,GA,Dade County,33.247875,-83.441162,34.87,-85.5
97540,OR,Jackson County,44,-120.5,42.2,-122.81
19072,PA,Montgomery County,41.203323,-77.194527,40,-75.26
76102,TX,Tarrant County,31,-100,32.75,-97.33
74010,OK,Creek County,36.084621,-96.921387,35.83,-96.39
37841,TN,Scott County,35.860119,-86.660156,36.5,-84.51
14004,NY,Erie County,43,-75,42.89,-78.49
85012,AZ,Maricopa County,34.048927,-111.093735,33.5,-112.07
7456,NJ,Passaic County,39.833851,-74.871826,41.11,-74.27
66206,KS,Johnson County,38.5,-98,38.9,-94.68
11598,NY,Nassau County,43,-75,40.63,-73.72
1571,MA,Worcester County,42.407211,-71.382439,42.05,-71.93
10522,NY,Westchester County,43,-75,41.01,-73.86
43410,OH,Sandusky County,40.367474,-82.996216,41.3,-82.97
72546,AR,Cleburne County,34.799999,-92.199997,35.59,-91.94
6078,CT,Hartford County,41.599998,-72.699997,41.98,-72.65
55121,MN,Dakota County,46.39241,-94.63623,44.94,-93.1
80230,CO,Denver County,39.113014,-105.358887,39.76,-104.87
34436,FL,Citrus County,27.994402,-81.760254,28.74,-82.29
13619,NY,Jefferson County,43,-75,43.98,-75.6
42743,KY,Green County,37.839333,-84.27002,37.25,-85.49
83661,ID,Payette County,44.068203,-114.742043,44.06,-116.7
21787,MD,Carroll County,39.045753,-76.641273,39.65,-77.16
7458,NJ,Bergen County,39.833851,-74.871826,41.02,-74.09
27045,NC,Forsyth County,35.782169,-80.793457,36.23,-80.29
14895,NY,Allegany County,43,-75,42.12,-77.94
22968,VA,Greene County,37.926868,-78.024902,38.23,-78.37
41035,KY,Grant County,37.839333,-84.27002,38.68,-84.59
35128,AL,Saint Clair County,32.31823,-86.902298,33.56,-86.27
60044,IL,Lake County,40,-89,42.28,-87.85
39232,MS,Rankin County,33,-90,32.32,-90.2
11575,NY,Nassau County,43,-75,40.67,-73.58
39117,MS,Scott County,33,-90,32.35,-89.65
76273,TX,Grayson County,31,-100,33.65,-96.9
33473,FL,Palm Beach County,27.994402,-81.760254,26.49,-80.19
60534,IL,Cook County,40,-89,41.81,-87.81
97530,OR,Jackson County,44,-120.5,42.18,-123.04
7442,NJ,Passaic County,39.833851,-74.871826,41,-74.28
7661,NJ,Bergen County,39.833851,-74.871826,40.92,-74.04
14467,NY,Monroe County,43,-75,43.04,-77.61
772,OH,Pike County,40.367474,-82.996216,18.43,-65.88
17566,PA,Lancaster County,41.203323,-77.194527,39.89,-76.16
59457,MT,Fergus County,46.96526,-109.533691,47.01,-109.34
34607,FL,Hernando County,27.994402,-81.760254,28.44,-82.56
60475,IL,Cook County,40,-89,41.46,-87.63
55301,MN,Wright County,46.39241,-94.63623,45.23,-93.66
73055,OK,Stephens County,36.084621,-96.921387,34.63,-97.96
62024,IL,Madison County,40,-89,38.88,-90.1
18031,PA,Lehigh County,41.203323,-77.194527,40.55,-75.66
24211,VA,Washington County,37.926868,-78.024902,36.7,-81.96
79124,TX,Potter County,31,-100,35.2,-101.81
40118,KY,Jefferson County,37.839333,-84.27002,38.11,-85.75
24343,VA,Carroll County,37.926868,-78.024902,36.76,-80.73
38201,TN,Carroll County,35.860119,-86.660156,36.13,-88.51
46761,IN,Lagrange County,40.273502,-86.126976,41.64,-85.41
39482,MS,Lamar County,33,-90,31.41,-89.54
8093,NJ,Gloucester County,39.833851,-74.871826,39.86,-75.13
25143,WV,Kanawha County,39,-80.5,38.41,-81.83
32134,FL,Marion County,27.994402,-81.760254,29.34,-81.85
69001,NE,Red Willow County,41.5,-100,40.2,-100.62
19609,PA,Berks County,41.203323,-77.194527,40.33,-75.92
15005,PA,Beaver County,41.203323,-77.194527,40.63,-80.22
31036,GA,Pulaski County,33.247875,-83.441162,32.28,-83.47
29554,SC,Williamsburg County,33.836082,-81.163727,33.75,-79.44
14204,NY,Erie County,43,-75,42.88,-78.85
12566,NY,Ulster County,43,-75,41.6,-74.29
39817,GA,Decatur County,33.247875,-83.441162,30.9,-84.57
10307,NY,Richmond County,43,-75,40.58,-74.14
7035,NJ,Morris County,39.833851,-74.871826,40.92,-74.3
36083,AL,Macon County,32.31823,-86.902298,32.43,-85.71
94931,CA,Sonoma County,36.778259,-119.417931,38.31,-122.7
34688,FL,Pinellas County,27.994402,-81.760254,28.14,-82.78
21617,MD,Queen Annes County,39.045753,-76.641273,39.04,-76.06
90056,CA,Los Angeles County,36.778259,-119.417931,33.98,-118.37
81122,CO,La Plata County,39.113014,-105.358887,37.23,-107.59
84059,UT,Utah County,39.41922,-111.950684,40.31,-111.72
35222,AL,Jefferson County,32.31823,-86.902298,33.52,-86.79
79316,TX,Terry County,31,-100,33.17,-102.27
25541,WV,Cabell County,39,-80.5,38.43,-82.13
37757,TN,Campbell County,35.860119,-86.660156,36.33,-84.19
36587,AL,Mobile County,32.31823,-86.902298,30.82,-88.35
73078,OK,Canadian County,36.084621,-96.921387,35.67,-97.75
95360,CA,Stanislaus County,36.778259,-119.417931,37.28,-121.2
78252,TX,Bexar County,31,-100,29.45,-98.5
7643,NJ,Bergen County,39.833851,-74.871826,40.84,-74.03
96019,CA,Shasta County,36.778259,-119.417931,40.68,-122.37
17319,PA,York County,41.203323,-77.194527,40.15,-76.79
89143,NV,Clark County,39.876019,-117.224121,36.31,-115.29
98252,WA,Snohomish County,47.751076,-120.740135,48.05,-121.74
73601,OK,Custer County,36.084621,-96.921387,35.5,-98.97
28340,NC,Robeson County,35.782169,-80.793457,34.49,-79.11
64504,MO,Buchanan County,38.573936,-92.60376,39.76,-94.85
911,UT,Kane County,39.41922,-111.950684,18.4,-66.06
47348,IN,Blackford County,40.273502,-86.126976,40.45,-85.37
49696,MI,Grand Traverse County,44.182205,-84.506836,44.75,-85.6
95388,CA,Merced County,36.778259,-119.417931,37.41,-120.59
31620,GA,Cook County,33.247875,-83.441162,31.13,-83.42
80925,CO,El Paso County,39.113014,-105.358887,38.86,-104.76
19344,PA,Chester County,41.203323,-77.194527,40.09,-75.91
19611,PA,Berks County,41.203323,-77.194527,40.33,-75.92
67230,KS,Sedgwick County,38.5,-98,37.68,-97.34
24588,VA,Campbell County,37.926868,-78.024902,37.28,-79.1
13350,NY,Herkimer County,43,-75,43.02,-74.99
18229,PA,Carbon County,41.203323,-77.194527,40.87,-75.73
78408,TX,Nueces County,31,-100,27.8,-97.39
99712,AK,Fairbanks North Star Borough,66.160507,-153.369141,64.93,-146.61
49646,MI,Kalkaska County,44.182205,-84.506836,44.73,-85.17
93640,CA,Fresno County,36.778259,-119.417931,36.67,-120.43
19317,PA,Delaware County,41.203323,-77.194527,39.86,-75.59
75076,TX,Grayson County,31,-100,33.77,-96.67
12209,NY,Albany County,43,-75,42.66,-73.79
53572,WI,Dane County,44.5,-89.5,43,-89.73
98328,WA,Pierce County,47.751076,-120.740135,46.86,-122.25
44714,OH,Stark County,40.367474,-82.996216,40.81,-81.37
4046,ME,York County,45.367584,-68.972168,43.35,-70.46
48144,MI,Monroe County,44.182205,-84.506836,41.74,-83.62
55063,MN,Pine County,46.39241,-94.63623,45.83,-92.96
25560,WV,Putnam County,39,-80.5,38.44,-81.89
29670,SC,Anderson County,33.836082,-81.163727,34.65,-82.78
2896,RI,Providence County,41.700001,-71.5,41.95,-71.55
47122,IN,Floyd County,40.273502,-86.126976,38.29,-85.97
44074,OH,Lorain County,40.367474,-82.996216,41.29,-82.21
12569,NY,Dutchess County,43,-75,41.74,-73.82
75979,TX,Tyler County,31,-100,30.77,-94.42
4468,ME,Penobscot County,45.367584,-68.972168,44.95,-68.73
81632,CO,Eagle County,39.113014,-105.358887,39.65,-106.6
49457,MI,Muskegon County,44.182205,-84.506836,43.36,-86.17
28466,NC,Duplin County,35.782169,-80.793457,34.73,-77.99
93543,CA,Los Angeles County,36.778259,-119.417931,34.48,-117.92
20636,MD,Saint Marys County,39.045753,-76.641273,38.34,-76.57
73075,OK,Garvin County,36.084621,-96.921387,34.72,-97.22
6019,CT,Hartford County,41.599998,-72.699997,41.81,-72.9
1107,MA,Hampden County,42.407211,-71.382439,42.11,-72.53
40456,KY,Rockcastle County,37.839333,-84.27002,37.36,-84.34
66012,KS,Wyandotte County,38.5,-98,39.05,-94.88
6382,CT,New London County,41.599998,-72.699997,41.45,-72.12
7921,NJ,Somerset County,39.833851,-74.871826,40.65,-74.67
21911,MD,Cecil County,39.045753,-76.641273,39.69,-76.06
50801,IA,Union County,42.032974,-93.581543,41.05,-94.36
99518,AK,Anchorage Borough,66.160507,-153.369141,61.15,-149.88
27850,NC,Halifax County,35.782169,-80.793457,36.43,-77.91
65043,MO,Callaway County,38.573936,-92.60376,38.64,-92.11
6260,CT,Windham County,41.599998,-72.699997,41.91,-71.9
78730,TX,Travis County,31,-100,30.26,-97.74
2482,MA,Norfolk County,42.407211,-71.382439,42.3,-71.28
85501,AZ,Gila County,34.048927,-111.093735,33.62,-110.7
75650,TX,Harrison County,31,-100,32.5,-94.57
68147,NE,Sarpy County,41.5,-100,41.15,-95.92
26651,WV,Nicholas County,39,-80.5,38.28,-80.84
28580,NC,Greene County,35.782169,-80.793457,35.45,-77.67
37840,TN,Roane County,35.860119,-86.660156,36.03,-84.32
15825,PA,Jefferson County,41.203323,-77.194527,41.16,-79.08
22664,VA,Shenandoah County,37.926868,-78.024902,38.87,-78.51
65065,MO,Camden County,38.573936,-92.60376,38.13,-92.65
80125,CO,Douglas County,39.113014,-105.358887,39.59,-105.01
92320,CA,Riverside County,36.778259,-119.417931,33.97,-117.05
65737,MO,Stone County,38.573936,-92.60376,36.75,-93.38
27301,NC,Guilford County,35.782169,-80.793457,36.1,-79.66
38004,TN,Tipton County,35.860119,-86.660156,35.44,-89.77
44707,OH,Stark County,40.367474,-82.996216,40.81,-81.37
93241,CA,Kern County,36.778259,-119.417931,35.25,-118.91
77611,TX,Orange County,31,-100,30.02,-93.85
85355,AZ,Maricopa County,34.048927,-111.093735,33.55,-112.43
21853,MD,Somerset County,39.045753,-76.641273,38.2,-75.69
47446,IN,Lawrence County,40.273502,-86.126976,38.73,-86.47
48509,MI,Genesee County,44.182205,-84.506836,42.99,-83.61
27239,NC,Davidson County,35.782169,-80.793457,35.63,-80.11
96708,HI,Maui County,19.741755,-155.844437,20.91,-156.32
10970,NY,Rockland County,43,-75,41.18,-74.05
36079,AL,Pike County,32.31823,-86.902298,31.8,-85.96
74437,OK,Okmulgee County,36.084621,-96.921387,35.44,-95.98
28610,NC,Catawba County,35.782169,-80.793457,35.71,-81.15
14209,NY,Erie County,43,-75,42.88,-78.85
98402,WA,Pierce County,47.751076,-120.740135,47.26,-122.44
7760,NJ,Monmouth County,39.833851,-74.871826,40.36,-74
75645,TX,Upshur County,31,-100,32.73,-94.94
91207,CA,Los Angeles County,36.778259,-119.417931,34.18,-118.25
12571,NY,Dutchess County,43,-75,41.99,-73.87
53205,WI,Milwaukee County,44.5,-89.5,43.06,-87.96
46809,IN,Allen County,40.273502,-86.126976,41.07,-85.13
29927,SC,Jasper County,33.836082,-81.163727,32.27,-81.07
64429,MO,Clinton County,38.573936,-92.60376,39.74,-94.23
24605,VA,Tazewell County,37.926868,-78.024902,37.23,-81.26
2762,MA,Norfolk County,42.407211,-71.382439,42,-71.33
37185,TN,Humphreys County,35.860119,-86.660156,36.09,-87.78
11545,NY,Nassau County,43,-75,40.84,-73.61
14031,NY,Erie County,43,-75,42.98,-78.6
49712,MI,Charlevoix County,44.182205,-84.506836,45.21,-85.01
65711,MO,Wright County,38.573936,-92.60376,37.13,-92.26
79022,TX,Dallam County,31,-100,36.06,-102.51
39114,MS,Simpson County,33,-90,31.96,-89.86
63147,MO,Saint Louis City,38.573936,-92.60376,38.63,-90.24
75428,TX,Hunt County,31,-100,33.23,-95.9
74743,OK,Choctaw County,36.084621,-96.921387,34.01,-95.51
77995,TX,Lavaca County,31,-100,29.29,-97.14
86429,AZ,Mohave County,34.048927,-111.093735,35.14,-114.49
2743,MA,Bristol County,42.407211,-71.382439,41.68,-70.9
30607,GA,Clarke County,33.247875,-83.441162,33.95,-83.39
12828,NY,Washington County,43,-75,43.26,-73.58
3249,NH,Belknap County,44,-71.5,43.53,-71.38
10514,NY,Westchester County,43,-75,41.17,-73.77
83316,ID,Twin Falls County,44.068203,-114.742043,42.6,-114.84
70774,LA,Ascension Parish,30.39183,-92.329102,30.19,-90.78
75442,TX,Collin County,31,-100,33.16,-96.35
7073,NJ,Bergen County,39.833851,-74.871826,40.81,-74.08
80640,CO,Adams County,39.113014,-105.358887,39.92,-104.87
70112,LA,Orleans Parish,30.39183,-92.329102,30.06,-89.93
48875,MI,Ionia County,44.182205,-84.506836,42.87,-84.9
11518,NY,Nassau County,43,-75,40.64,-73.66
46341,IN,Porter County,40.273502,-86.126976,41.32,-87.2
14437,NY,Livingston County,43,-75,42.56,-77.69
20732,MD,Calvert County,39.045753,-76.641273,38.68,-76.53
28168,NC,Lincoln County,35.782169,-80.793457,35.53,-81.39
33042,FL,Monroe County,27.994402,-81.760254,24.66,-81.45
36460,AL,Monroe County,32.31823,-86.902298,31.51,-87.32
38382,TN,Gibson County,35.860119,-86.660156,35.97,-88.93
23230,VA,Henrico County,37.926868,-78.024902,37.55,-77.46
43964,OH,Jefferson County,40.367474,-82.996216,40.46,-80.6
29728,SC,Chesterfield County,33.836082,-81.163727,34.77,-80.38
31201,GA,Bibb County,33.247875,-83.441162,32.83,-83.65
55092,MN,Chisago County,46.39241,-94.63623,45.33,-92.99
49408,MI,Allegan County,44.182205,-84.506836,42.59,-86.1
55355,MN,Meeker County,46.39241,-94.63623,45.11,-94.52
85123,AZ,Pinal County,34.048927,-111.093735,32.73,-111.67
39577,MS,Stone County,33,-90,30.86,-89.13
38375,TN,McNairy County,35.860119,-86.660156,35.17,-88.59
30536,GA,Gilmer County,33.247875,-83.441162,34.66,-84.33
61874,IL,Champaign County,40,-89,40.06,-88.25
1588,MA,Worcester County,42.407211,-71.382439,42.11,-71.67
65608,MO,Douglas County,38.573936,-92.60376,36.95,-92.66
39530,MS,Harrison County,33,-90,30.39,-88.88
79849,TX,El Paso County,31,-100,31.57,-106.26
37861,TN,Grainger County,35.860119,-86.660156,36.27,-83.52
21048,MD,Carroll County,39.045753,-76.641273,39.49,-76.88
79070,TX,Ochiltree County,31,-100,36.39,-100.8
44632,OH,Stark County,40.367474,-82.996216,40.96,-81.33
7502,NJ,Passaic County,39.833851,-74.871826,40.91,-74.16
48768,MI,Tuscola County,44.182205,-84.506836,43.37,-83.57
32110,FL,Flagler County,27.994402,-81.760254,29.46,-81.25
48117,MI,Monroe County,44.182205,-84.506836,42.05,-83.38
47012,IN,Franklin County,40.273502,-86.126976,39.42,-85
92210,CA,Riverside County,36.778259,-119.417931,33.7,-116.33
93428,CA,San Luis Obispo County,36.778259,-119.417931,35.59,-121.01
30622,GA,Oconee County,33.247875,-83.441162,33.94,-83.53
79835,TX,El Paso County,31,-100,31.91,-106.59
55042,MN,Washington County,46.39241,-94.63623,44.99,-92.9
46613,IN,Saint Joseph County,40.273502,-86.126976,41.67,-86.26
71665,AR,Cleveland County,34.799999,-92.199997,33.95,-92.19
37186,TN,Sumner County,35.860119,-86.660156,36.56,-86.24
71652,AR,Cleveland County,34.799999,-92.199997,33.86,-92.29
4938,ME,Franklin County,45.367584,-68.972168,44.66,-70.14
71660,AR,Cleveland County,34.799999,-92.199997,33.76,-92.19
12061,NY,Rensselaer County,43,-75,42.59,-73.7
97383,OR,Marion County,44,-120.5,44.81,-122.72
7114,NJ,Essex County,39.833851,-74.871826,40.72,-74.17
1450,MA,Middlesex County,42.407211,-71.382439,42.6,-71.57
1077,MA,Hampden County,42.407211,-71.382439,42.05,-72.76
41472,KY,Morgan County,37.839333,-84.27002,37.91,-83.26
71753,AR,Columbia County,34.799999,-92.199997,33.27,-93.23
26155,WV,Wetzel County,39,-80.5,39.66,-80.85
3904,ME,York County,45.367584,-68.972168,43.09,-70.73
76657,TX,McLennan County,31,-100,31.45,-97.37
